"","Onki","Onmy"
"1",11.674638550747,23.5505633149014
"2",12.9330752376594,12.8515545363
"3",13.859716355389,19.0477695245536
"4",9.64254979927663,15.5914008125974
"5",14.6071193487202,17.17392439924
"6",22.1423357994281,18.2371251544913
"7",10.2342191244574,19.3396892509627
"8",13.7156923331458,18.6929764628431
"9",8.85076377490421,16.7112430648823
"10",9.27011246903597,13.7879201082421
"11",8.85311082643507,18.6520939665022
"12",9.4979934337257,22.0985251398075
"13",10.2340379576293,19.1455835113652
"14",16.9766998851444,18.0915138067822
"15",14.9962364873263,19.8440960308553
"16",13.4560131273105,14.9696781318381
"17",16.9838815534924,15.8136755623691
"18",9.77017507405794,19.1619678006664
"19",7.81766946430588,13.8764151296769
"20",7.24808471853481,15.6154940067308
"21",8.37886504274752,15.6559495419431
"22",10.5354096305777,21.2348952215818
"23",13.6621075196875,16.2512996570178
"24",9.86374464961419,16.5450741557336
"25",12.7052809321849,16.1699187510087
"26",12.8341113125666,15.5338068726435
"27",14.7504779645688,17.9741780534737
"28",8.35609269237465,13.8898390386408
"29",12.4513755704725,12.7430575049711
"30",9.95256496310449,11.6278869185027
"31",16.3281746365166,16.4586460916045
"32",17.0980009013598,13.6746296774717
"33",11.7513774014846,23.4400781261262
"34",14.0865739877325,14.0932792970154
"35",8.25656802871421,23.1624447067479
"36",9.45161355396207,16.0646550454438
"37",11.6597223220279,12.2145751507369
"38",9.55543310798111,20.5847412684764
"39",10.7257171048622,20.4557800029515
"40",14.3423637300486,16.9553143213717
"41",15.73677540939,16.8571910567618
"42",8.88446875484756,16.3408755142305
"43",10.2116264517148,17.0258975407796
"44",16.2168715991462,19.228634296365
"45",11.3586573134908,19.0203942043524
"46",11.772632521297,18.0437644004125
"47",12.5703209752127,16.5159911735971
"48",8.63654162667424,19.2684434439754
"49",9.39485575833418,14.6324202826198
"50",19.0956153650153,14.6925075481498
"51",14.2399605856385,17.8648159041379
"52",9.84348659440631,15.9987133092516
"53",20.3476896978386,16.9218702521461
"54",9.7991571839252,19.5639108988756
"55",11.2089262492565,17.2223524053395
"56",14.6416456727377,13.6917550456434
"57",10.1937146027956,18.9474434009547
"58",12.5522124109016,18.0351036754543
"59",18.3078639093339,15.2259305186338
"60",11.9964447182842,17.6305126602477
"61",14.1181924866582,18.7345261168623
"62",13.1637465970071,14.6404191507203
"63",10.1460977937752,14.9602182630947
"64",12.1753959537489,13.0159804128858
"65",19.6674688776719,15.7465710662877
"66",12.3415571615435,14.4701436971887
"67",11.6102582493592,15.8535567413952
