"","Onki","Onmy"
"1",4.87421191051179,13.0119024768169
"2",7.48773694969984,17.199249068558
"3",11.8582758590047,13.3209770596974
"4",11.331573258414,13.0452166319731
"5",6.72936790153115,21.7161298648669
"6",6.06700824472562,16.0242537651512
"7",9.89453704711582,15.6371867543598
"8",4.15600534230762,16.7965613717692
"9",7.2206091850857,16.0988215179373
"10",8.14458207502755,18.3320277460373
"11",6.43393934812143,16.737320318382
"12",3.36260776266651,15.5887826584045
"13",14.3085265677356,16.0700124100635
"14",7.50736041745733,17.3358252355201
"15",11.7722744949846,12.4876305085535
"16",8.67218418786985,16.8776672060988
"17",6.67940318741636,14.7497870465648
"18",12.2854419337704,15.8457006157603
"19",8.31379755581825,12.2441820120662
"20",8.72742593490627,14.2643992052681
"21",4.89324807820836,13.5102406762976
"22",8.98318014655578,17.1954427167194
"23",4.934027996874,14.0252371357076
"24",5.91724790715176,15.92402552189
"25",5.36725307045482,14.3546791804649
"26",4.97485533028989,16.2640449399416
"27",6.54956881085067,16.5457591956219
"28",6.30964064515215,19.1565641570687
"29",9.50177206390705,16.1171999915285
"30",3.5463552158567,20.6617972669287
"31",7.77998423909184,12.161998375278
"32",6.90601280396136,18.8744534684146
"33",6.02496926371596,15.3774960656382
"34",9.74406262884207,15.5977777763556
"35",8.09094071251287,12.9593711653435
"36",6.56148085784112,19.1903462966876
"37",10.5513397416195,15.1234804223867
"38",10.4362392218977,17.1814074609511
"39",10.3428007537008,19.1778505759575
"40",15.2543598304734,16.9393709485958
"41",5.32897353684321,13.9652896669554
"42",5.81004886468163,15.5832727345225
"43",7.96882037857871,18.9991539777101
"44",7.39562969986075,16.7414133075873
"45",4.62394618188687,17.9795914790035
"46",9.65434202761408,14.6714507724807
"47",4.07544510326639,15.0906502209986
"48",6.26778856777604,19.6722411595854
"49",6.64045793844386,19.1479997794445
"50",8.93877722091827,21.5300665642374
"51",7.20626395423599,16.6587386418722
"52",8.03024775280981,16.2618169845312
"53",13.4540170896292,14.9158567997015
"54",7.70978346083755,17.0983975159705
"55",20.3418089983338,14.7113047495259
"56",7.95087918548582,15.3981214020362
"57",9.94036031110598,17.2631041699217
"58",6.19367466216427,18.3471621590571
"59",6.43464467268701,11.6361161441831
"60",11.0004426047664,15.9090167416393
"61",9.80681945192032,16.2011720181355
"62",10.4804619377131,14.791838962367
"63",3.52953386135912,12.4960600846417
"64",13.9346977683408,14.738503943092
"65",5.7460866260331,15.6996231482127
"66",5.18522900551864,14.6899537253738
"67",9.12447102898491,16.7603812338711
"68",4.71649127667838,17.9300364645843
"69",5.24690366364373,16.3178737013864
"70",12.414522033452,14.123677108931
"71",12.3138942707068,15.3924644228371
"72",5.42795595536972,13.817979627126
"73",5.2326770820229,16.7311597998543
"74",6.97764318253506,17.7352864512598
"75",10.559349599692,15.7264258745976
"76",11.5844100077934,14.6357790466913
"77",4.97519675264589,14.0724523434822
"78",6.90537288985155,15.2567395271079
"79",7.63925134669124,14.1645403526594
"80",7.71780226247973,18.870684249856
"81",11.9748769867459,15.3266013554115
"82",6.24135483327852,19.7881837402004
"83",8.63653900408633,14.5796762721923
"84",7.08067961032601,15.9303522620406
"85",12.465079796768,19.6153710440915
"86",5.60032108519766,14.3745832565619
"87",6.7188138741385,14.6245938015113
"88",8.09974635474972,13.6620881581295
"89",7.17203092795458,17.6440541822294
"90",10.2698570497065,14.8109800485734
"91",8.9721088236852,15.8337744565325
"92",10.0418121955287,15.0668349094281
"93",3.74655286556347,17.4679496845013
"94",11.0487070062889,14.6951383419832
"95",6.39081546049225,15.6341475157179
"96",9.76881463157384,14.9345746446402
"97",5.6907267782994,14.5170914263105
"98",11.159947662663,18.819036378923
"99",6.31122405516532,15.3041048065108
"100",4.37628431976307,13.3956504709117
"101",7.25452263165478,12.1438502103278
"102",10.5340469859039,17.4295411917061
"103",8.51380227538737,15.56635699769
"104",6.86470603334017,11.7473066307528
"105",9.32978258470318,20.756333865278
"106",14.7338416815867,14.0102980682332
"107",9.7180822746562,15.4601209276096
"108",5.36532893406268,14.87370253437
"109",7.12194562791665,16.2178319001964
"110",4.91851702206516,14.1836087022148
"111",6.58107147395574,16.3758217362332
"112",19.7006312014909,16.5360128196606
"113",8.61465985632834,17.1509300537167
"114",6.22638582503807,14.2076999961222
"115",5.71135778001546,17.2890330062038
"116",5.34623722400307,13.4751587183606
"117",9.50718021148807,13.6000727139917
"118",15.8408800576874,15.352082279812
"119",6.87139721829078,12.3946428973046
"120",5.54306046130841,15.3611382247028
"121",7.39122190702712,17.694361130778
"122",6.96315355550481,19.8356035183902
"123",4.83367451619085,12.4856878306729
"124",6.95808506078505,13.6379633339357
"125",6.70628768668629,17.2041128832538
"126",7.93120080846998,20.3473345471944
"127",6.07263224359995,16.72875119519
"128",4.64372381250388,12.8228134675446
"129",6.30448444854677,13.402561344444
"130",8.20641796145841,13.9410883339344
"131",6.36250328682395,17.1572639698424
"132",10.9567891073904,16.4493959908439
"133",9.18600065089898,13.769960771807
"134",4.71937533587323,15.1406460528396
"135",11.1414354866098,13.0413956346355
"136",4.13683173785745,15.5043465877088
"137",6.16498585339659,18.5375642875404
"138",10.0894898753658,16.0437968449971
"139",6.76973848313254,13.8428124258276
"140",9.50166664772548,17.0668390341156
"141",11.5805843504073,16.210520420597
"142",7.82922635306384,11.9700790746029
"143",5.87525890488284,20.5023270369957
"144",5.17777923652369,16.1679097142809
"145",4.10427055003823,19.272034196782
"146",11.5249185346205,14.550228348499
"147",9.18263775647765,13.9933088743903
"148",11.6114229582067,12.7677873863552
"149",7.76642372326401,12.8535583000865
"150",10.8355598324783,15.3637010808319
"151",10.1428239855767,18.1556212603841
"152",5.47333384747033,17.9700778719834
"153",12.0583594469386,15.6649713000441
"154",4.62619371132639,14.0400635513116
"155",6.66645584711854,15.0023833423321
"156",5.04122601561486,17.0557169661432
"157",10.6693201857611,14.3471658428407
"158",14.2899198771162,16.1840741400408
"159",6.51748606023316,15.8326052667791
"160",12.1703772406402,17.0172895745196
"161",8.75489029007643,12.4645790864528
"162",8.86237554502268,25.2122025980507
"163",5.64147406613939,15.7331271208784
"164",7.86081593503409,14.5611543198664
"165",6.35244795386788,16.9580787410592
"166",5.10832860516663,15.6183229522894
"167",5.43317001390165,13.1003458917111
"168",4.67093411634611,15.9101203990923
"169",4.02724660537847,15.9443969415974
"170",9.49387205140969,15.5447502385122
"171",12.7993832082935,15.5955872808684
"172",8.13654552831431,14.4969545652362
"173",9.99341449806992,16.3049137279944
"174",8.88606188072799,18.1311918258466
"175",6.87917241147909,15.0651753667661
"176",9.69370597872759,18.7737676415419
"177",6.21671084973412,18.9270749125311
"178",6.80103005702189,15.1898264852015
"179",9.82457329184521,15.0279650600062
"180",4.78737275514091,15.7607119255978
"181",5.50431369053728,18.0501900760614
"182",6.04431633431017,16.8696366316931
"183",6.79776376918201,18.1555566496234
"184",10.1992697740589,19.2633441586173
"185",4.94504591884988,14.2594826166608
"186",7.25635194378705,14.4189671532242
"187",6.11170070290798,15.072116040701
"188",8.65992503333884,14.5381339631037
"189",7.88452762735448,16.667839778261
"190",9.73889528456634,13.7797183761915
"191",8.93836159868426,13.9072909695452
"192",3.30633954161893,17.9425473670978
"193",4.83428063931469,16.7863236916171
"194",4.43226297751844,15.7223033002653
"195",6.16585506689984,14.8282816828558
"196",6.32116792994826,16.2386399907263
"197",10.4295870236412,14.0106391456447
"198",6.53027576339407,16.0580139337096
"199",7.00029026484111,17.2821240194569
"200",9.63591571089964,17.3800770967724
